accepted,accepted_images,mean_action_frac,mean_delta_boundary_f1,mean_delta_boundary_iou,mean_delta_dice,mean_delta_gap_region_fp_rate,mean_delta_iou,mean_delta_recall,precision_useful,risk,risk_rate,risk_threshold,useful,useful_threshold
12,12,0.4791666666666667,0.0004364437900901824,0.0002799065512010211,-6.307370137144848e-06,-0.00041801501577565817,-1.7477715626527484e-05,-0.00016220125769103588,0.5833333333333334,5,0.4166666666666667,0.1,7,0.4
23,23,0.5434782608695652,-0.0004346963308465809,-0.0003702770407722163,-0.00011872603367438831,-0.0002486864492559426,-0.00019990434903798646,-0.0003017092938620026,0.34782608695652173,15,0.6521739130434783,0.15,8,0.4
43,43,0.5,-0.00015002761638452185,-0.00014466713371701046,-4.011798868875849e-05,-0.0003354898187392279,-7.356745219875179e-05,-0.00022743663813202343,0.3953488372093023,26,0.6046511627906976,0.2,17,0.4
56,56,0.5401785714285714,-8.813962074159352e-05,-9.229219474565042e-05,-4.38130816972102e-05,-0.0003530861804848997,-8.064072788146233e-05,-0.00024354771330054433,0.35714285714285715,35,0.625,0.25,20,0.4
62,62,0.532258064516129,-8.018099983796693e-05,-8.49167323372017e-05,-4.462701064666952e-05,-0.0003336720428401989,-8.023107593677439e-05,-0.0002307513523083943,0.3387096774193548,40,0.6451612903225806,0.3,21,0.4
68,68,0.5220588235294118,-6.506496630457465e-05,-6.391954338894526e-05,-3.286947413375913e-05,-0.0003212631235928571,-6.0587484884145925e-05,-0.00020181768212738192,0.3235294117647059,45,0.6617647058823529,0.35,22,0.4
74,74,0.5168918918918919,-0.00012182357015843911,-0.00010698762331814749,-4.039496692595437e-05,-0.000309113494629328,-7.36267782597495e-05,-0.00020877922658930716,0.32432432432432434,49,0.6621621621621622,0.4,24,0.4
77,77,0.538961038961039,-0.00015373987410669554,-0.00013525284523509316,-4.759343879333157e-05,-0.00029807780447232545,-8.577447235167964e-05,-0.00021814718202932423,0.3246753246753247,50,0.6493506493506493,0.45,25,0.4
80,80,0.540625,-0.00016603447790708263,-0.00014592299514082293,-5.251579435139042e-05,-0.00029389391896890714,-9.405525792637662e-05,-0.00022418174124187452,0.325,52,0.65,0.5,26,0.4
81,81,0.5493827160493827,-0.00021142134918480663,-0.00018136891079708248,-5.7398471907399986e-05,-0.00029018219741350866,-0.00010226429037969428,-0.000231286374945445,0.30864197530864196,54,0.6666666666666666,0.55,25,0.4
83,83,0.5602409638554217,-0.00020998168033360334,-0.000180734778505698,-5.815600037028677e-05,-0.0002881309864283893,-0.00010356540865243008,-0.00023099680725079973,0.30120481927710846,56,0.6746987951807228,0.6,25,0.4
83,83,0.5602409638554217,-0.00020998168033360334,-0.000180734778505698,-5.815600037028677e-05,-0.0002881309864283893,-0.00010356540865243008,-0.00023099680725079973,0.30120481927710846,56,0.6746987951807228,0.65,25,0.4
83,83,0.5662650602409639,-0.0002258848781567513,-0.00019240334444623153,-6.156167036342722e-05,-0.00028437785021394004,-0.00010893157478986851,-0.00023503657145784195,0.2891566265060241,57,0.6867469879518072,0.7,24,0.4
84,84,0.5714285714285714,-0.0002167034213984462,-0.00018499577719531402,-6.118751719300626e-05,-0.00029353971620740593,-0.00010822536338492217,-0.0002396979159661353,0.2976190476190476,57,0.6785714285714286,0.75,25,0.4
84,84,0.5714285714285714,-0.0002167034213984462,-0.00018499577719531402,-6.118751719300626e-05,-0.00029353971620740593,-0.00010822536338492217,-0.0002396979159661353,0.2976190476190476,57,0.6785714285714286,0.8,25,0.4
